"funs","pkgs","relative_paths","absolute_paths"
"summarise","dplyr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"round","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"mean","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"mutate","dplyr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"factor","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"uncount","tidyr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"group_by","dplyr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"mutate","dplyr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"row_number","dplyr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"ungroup","dplyr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"expand.grid","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"mutate","dplyr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"factor","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"as_tibble","dplyr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"select","dplyr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"distinct","dplyr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"mutate","dplyr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"str_replace","stringr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"str_to_lower","stringr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"str_replace","stringr","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"paste0","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"file.path","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"gg_record","camcorder","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"file.path","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"social_caption","nrBrand","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"paste0","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"is.null","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"ggproto","ggplot","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"c","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"resolution","ggplot","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"resolution","ggplot","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"transform","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"aes","ggplot","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"c","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"c","base","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"unit","grid","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"layer","ggplot","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
"list2","rlang","2023/2023-10-17/20231017.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-10-17/20231017.R"
